ID,Economy,Code,Region,Income_group,WBL_Report_Year,WBL_INDEX,MOBILITY,passport,travel_outside_country,travel_outside_home,choose__live,WORKPLACE,get__job,prohibit_discrimination__employment,sexual_harassment_employment,penalties_sexual_harassment_employment,PAY,equal_remuneration,work__night,_jobs_deemed_dangerous,work_ndustries,MARRIAGE,woman_obey__husband,head_family,domestic_violence,divorce,remarry,PARENTHOOD,paid_available_mothers,maternity_benefits,paid__fathers,paid_parental,pregnant_workers_prohibited,ENTREPRENEURSHIP,sign_contract,register_business,bank_account,prohibit_discrimination_credit,ASSETS,ownership_immovable_property,equal_inherit,spouses_equal_inherit,spouses_equal_administrative,nonmonetary_contributions,PENSION,pension_benefits_equal,partial_pension_benefits,mandatory_retirement,_childcare_pension_benefits
BFA1983,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1983,48.1,75,true,true,true,false,0,false,false,false,false,0,false,false,false,false,40,true,false,false,true,false,60,true,true,true,false,false,50,true,true,false,false,60,false,true,true,false,true,100,true,true,true,true
BFA1984,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1984,48.1,75,true,true,true,false,0,false,false,false,false,0,false,false,false,false,40,true,false,false,true,false,60,true,true,true,false,false,50,true,true,false,false,60,false,true,true,false,true,100,true,true,true,true
BFA1985,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1985,48.1,75,true,true,true,false,0,false,false,false,false,0,false,false,false,false,40,true,false,false,true,false,60,true,true,true,false,false,50,true,true,false,false,60,false,true,true,false,true,100,true,true,true,true
BFA1986,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1986,48.1,75,true,true,true,false,0,false,false,false,false,0,false,false,false,false,40,true,false,false,true,false,60,true,true,true,false,false,50,true,true,false,false,60,false,true,true,false,true,100,true,true,true,true
BFA1987,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1987,48.1,75,true,true,true,false,0,false,false,false,false,0,false,false,false,false,40,true,false,false,true,false,60,true,true,true,false,false,50,true,true,false,false,60,false,true,true,false,true,100,true,true,true,true
BFA1988,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1988,48.1,75,true,true,true,false,0,false,false,false,false,0,false,false,false,false,40,true,false,false,true,false,60,true,true,true,false,false,50,true,true,false,false,60,false,true,true,false,true,100,true,true,true,true
BFA1989,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1989,48.1,75,true,true,true,false,0,false,false,false,false,0,false,false,false,false,40,true,false,false,true,false,60,true,true,true,false,false,50,true,true,false,false,60,false,true,true,false,true,100,true,true,true,true
BFA1990,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1990,48.1,75,true,true,true,false,0,false,false,false,false,0,false,false,false,false,40,true,false,false,true,false,60,true,true,true,false,false,50,true,true,false,false,60,false,true,true,false,true,100,true,true,true,true
BWA1971,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1971,22.5,50,false,true,true,false,0,false,false,false,false,25,false,false,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,20,true,false,false,false,false,25,false,false,true,false
BWA1972,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1972,25,50,false,true,true,false,0,false,false,false,false,25,false,false,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,25,false,false,true,false
BWA1973,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1973,25,50,false,true,true,false,0,false,false,false,false,25,false,false,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,25,false,false,true,false
BWA1974,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1974,25,50,false,true,true,false,0,false,false,false,false,25,false,false,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,25,false,false,true,false
BWA1975,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1975,25,50,false,true,true,false,0,false,false,false,false,25,false,false,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,25,false,false,true,false
BWA1976,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1976,25,50,false,true,true,false,0,false,false,false,false,25,false,false,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,25,false,false,true,false
BWA1977,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1977,25,50,false,true,true,false,0,false,false,false,false,25,false,false,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,25,false,false,true,false
BWA1978,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1978,25,50,false,true,true,false,0,false,false,false,false,25,false,false,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,25,false,false,true,false
BWA1979,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1979,25,50,false,true,true,false,0,false,false,false,false,25,false,false,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,25,false,false,true,false
BWA1980,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1980,25,50,false,true,true,false,0,false,false,false,false,25,false,false,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,25,false,false,true,false
BWA1981,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1981,25,50,false,true,true,false,0,false,false,false,false,25,false,false,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,25,false,false,true,false
BWA1982,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1982,25,50,false,true,true,false,0,false,false,false,false,25,false,false,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,25,false,false,true,false
BWA1983,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1983,25,50,false,true,true,false,0,false,false,false,false,25,false,false,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,25,false,false,true,false
BWA1984,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1984,25,50,false,true,true,false,0,false,false,false,false,25,false,false,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,25,false,false,true,false
BWA1985,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1985,25,50,false,true,true,false,0,false,false,false,false,25,false,false,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,25,false,false,true,false
BWA1986,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1986,25,50,false,true,true,false,0,false,false,false,false,25,false,false,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,25,false,false,true,false
BWA1987,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1987,25,50,false,true,true,false,0,false,false,false,false,25,false,false,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,25,false,false,true,false
BWA1988,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1988,25,50,false,true,true,false,0,false,false,false,false,25,false,false,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,25,false,false,true,false
BWA1989,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1989,25,50,false,true,true,false,0,false,false,false,false,25,false,false,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,25,false,false,true,false
BWA1990,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1990,25,50,false,true,true,false,0,false,false,false,false,25,false,false,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,25,false,false,true,false
BWA1991,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1991,25,50,false,true,true,false,0,false,false,false,false,25,false,false,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,25,false,false,true,false
BWA1992,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1992,25,50,false,true,true,false,0,false,false,false,false,25,false,false,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,25,false,false,true,false
BWA1993,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1993,25,50,false,true,true,false,0,false,false,false,false,25,false,false,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,25,false,false,true,false
BWA1994,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1994,28.1,50,false,true,true,false,0,false,false,false,false,50,false,true,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,25,false,false,true,false
BWA1995,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1995,28.1,50,false,true,true,false,0,false,false,false,false,50,false,true,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,25,false,false,true,false
BWA1996,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1996,28.1,50,false,true,true,false,0,false,false,false,false,50,false,true,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,25,false,false,true,false
BWA1997,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1997,37.5,50,false,true,true,false,0,false,false,false,false,50,false,true,true,false,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,100,true,true,true,true
BWA1998,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1998,40.6,50,false,true,true,false,0,false,false,false,false,75,false,true,true,true,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,100,true,true,true,true
BWA1999,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1999,40.6,50,false,true,true,false,0,false,false,false,false,75,false,true,true,true,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,100,true,true,true,true
BWA2000,Botswana,BWA,Sub-Saharan Africa,Upper middle income,2000,40.6,50,false,true,true,false,0,false,false,false,false,75,false,true,true,true,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,100,true,true,true,true
BWA2001,Botswana,BWA,Sub-Saharan Africa,Upper middle income,2001,40.6,50,false,true,true,false,0,false,false,false,false,75,false,true,true,true,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,100,true,true,true,true
BWA2002,Botswana,BWA,Sub-Saharan Africa,Upper middle income,2002,40.6,50,false,true,true,false,0,false,false,false,false,75,false,true,true,true,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,100,true,true,true,true
BWA2003,Botswana,BWA,Sub-Saharan Africa,Upper middle income,2003,40.6,50,false,true,true,false,0,false,false,false,false,75,false,true,true,true,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,100,true,true,true,true
BWA2004,Botswana,BWA,Sub-Saharan Africa,Upper middle income,2004,40.6,50,false,true,true,false,0,false,false,false,false,75,false,true,true,true,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,100,true,true,true,true
BWA2005,Botswana,BWA,Sub-Saharan Africa,Upper middle income,2005,40.6,50,false,true,true,false,0,false,false,false,false,75,false,true,true,true,60,true,false,false,true,true,0,false,false,false,false,false,0,false,false,false,false,40,true,false,true,false,false,100,true,true,true,true
CAF1971,Central African Republic,CAF,Sub-Saharan Africa,Low income,1971,45,75,true,true,true,false,0,false,false,false,false,25,false,true,false,false,60,true,false,false,true,true,40,true,true,false,false,false,50,true,true,false,false,60,false,true,true,false,true,50,false,true,true,false
CAF1972,Central African Republic,CAF,Sub-Saharan Africa,Low income,1972,45,75,true,true,true,false,0,false,false,false,false,25,false,true,false,false,60,true,false,false,true,true,40,true,true,false,false,false,50,true,true,false,false,60,false,true,true,false,true,50,false,true,true,false
CAF1973,Central African Republic,CAF,Sub-Saharan Africa,Low income,1973,45,75,true,true,true,false,0,false,false,false,false,25,false,true,false,false,60,true,false,false,true,true,40,true,true,false,false,false,50,true,true,false,false,60,false,true,true,false,true,50,false,true,true,false
CAF1974,Central African Republic,CAF,Sub-Saharan Africa,Low income,1974,45,75,true,true,true,false,0,false,false,false,false,25,false,true,false,false,60,true,false,false,true,true,40,true,true,false,false,false,50,true,true,false,false,60,false,true,true,false,true,50,false,true,true,false
CAF1975,Central African Republic,CAF,Sub-Saharan Africa,Low income,1975,45,75,true,true,true,false,0,false,false,false,false,25,false,true,false,false,60,true,false,false,true,true,40,true,true,false,false,false,50,true,true,false,false,60,false,true,true,false,true,50,false,true,true,false
CAF1976,Central African Republic,CAF,Sub-Saharan Africa,Low income,1976,45,75,true,true,true,false,0,false,false,false,false,25,false,true,false,false,60,true,false,false,true,true,40,true,true,false,false,false,50,true,true,false,false,60,false,true,true,false,true,50,false,true,true,false
